song,category,wiki_url,youtube_url
"עוד נגיע - נמניה וויצ'יצ'ביץ'","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A2%D7%95%D7%93_%D7%A0%D7%92%D7%99%D7%A2_-_%D7%A0%D7%9E%D7%A0%D7%99%D7%94_%D7%95%D7%95%D7%99%D7%A6%27%D7%99%D7%A6%27%D7%91%D7%99%D7%A5%27","https://www.youtube.com/watch?v=cM2xYXlJv5A"
"פתאום מצאתי בך - דאבור רופניק, גאבור הלמאי, תומר אטלס","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A4%D7%AA%D7%90%D7%95%D7%9D_%D7%9E%D7%A6%D7%90%D7%AA%D7%99_%D7%91%D7%9A_-_%D7%93%D7%90%D7%91%D7%95%D7%A8_%D7%A8%D7%95%D7%A4%D7%A0%D7%99%D7%A7%2C_%D7%92%D7%90%D7%91%D7%95%D7%A8_%D7%94%D7%9C%D7%9E%D7%90%D7%99%2C_%D7%AA%D7%95%D7%9E%D7%A8_%D7%90%D7%98%D7%9C%D7%A1","https://www.youtube.com/watch?v=sMvadmqrnU4"
"קח לך אישה ובנה לה בית - אביחי ידין, קורי קאר","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A7%D7%97_%D7%9C%D7%9A_%D7%90%D7%99%D7%A9%D7%94_%D7%95%D7%91%D7%A0%D7%94_%D7%9C%D7%94_%D7%91%D7%99%D7%AA_-_%D7%90%D7%91%D7%99%D7%97%D7%99_%D7%99%D7%93%D7%99%D7%9F%2C_%D7%A7%D7%95%D7%A8%D7%99_%D7%A7%D7%90%D7%A8","https://www.youtube.com/watch?v=ZzLIdkvQJ-I"
"קח לך אישה ובנה לה בית - אביחי ידין, קורי קאר","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A7%D7%97_%D7%9C%D7%9A_%D7%90%D7%99%D7%A9%D7%94_%D7%95%D7%91%D7%A0%D7%94_%D7%9C%D7%94_%D7%91%D7%99%D7%AA_-_%D7%90%D7%91%D7%99%D7%97%D7%99_%D7%99%D7%93%D7%99%D7%9F%2C_%D7%A7%D7%95%D7%A8%D7%99_%D7%A7%D7%90%D7%A8","https://www.youtube.com/watch?v=cw41uQ9uMqE"
"שיר ההבדלה - שביט אלימלך","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%94%D7%94%D7%91%D7%93%D7%9C%D7%94_-_%D7%A9%D7%91%D7%99%D7%98_%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A","https://www.youtube.com/watch?v=mD21Wh-2ac4"
"שיר ההבדלה - שביט אלימלך","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%94%D7%94%D7%91%D7%93%D7%9C%D7%94_-_%D7%A9%D7%91%D7%99%D7%98_%D7%90%D7%9C%D7%99%D7%9E%D7%9C%D7%9A","https://www.youtube.com/watch?v=MPnv6IaCbY0"
"שלוש בלילה-בריאן גרזיצ'יץ'","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%9C%D7%95%D7%A9_%D7%91%D7%9C%D7%99%D7%9C%D7%94-%D7%91%D7%A8%D7%99%D7%90%D7%9F_%D7%92%D7%A8%D7%96%D7%99%D7%A6%27%D7%99%D7%A5%27","https://www.youtube.com/watch?v=NyRZQko3gIY"
"שער הרחמים - סמואל יבואה","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%A2%D7%A8_%D7%94%D7%A8%D7%97%D7%9E%D7%99%D7%9D_-_%D7%A1%D7%9E%D7%95%D7%90%D7%9C_%D7%99%D7%91%D7%95%D7%90%D7%94","https://www.youtube.com/watch?v=abPHOU-swOc"
"שער הרחמים - סמואל יבואה","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%A2%D7%A8_%D7%94%D7%A8%D7%97%D7%9E%D7%99%D7%9D_-_%D7%A1%D7%9E%D7%95%D7%90%D7%9C_%D7%99%D7%91%D7%95%D7%90%D7%94","https://www.youtube.com/watch?v=dsQoNtvQh-c"
"תביא קצת דינרוס - סרגיי קלשנקו, רובן סולצ'אגה, טוהר חיימוביץ'","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%AA%D7%91%D7%99%D7%90_%D7%A7%D7%A6%D7%AA_%D7%93%D7%99%D7%A0%D7%A8%D7%95%D7%A1_-_%D7%A1%D7%A8%D7%92%D7%99%D7%99_%D7%A7%D7%9C%D7%A9%D7%A0%D7%A7%D7%95%2C_%D7%A8%D7%95%D7%91%D7%9F_%D7%A1%D7%95%D7%9C%D7%A6%27%D7%90%D7%92%D7%94%2C_%D7%98%D7%95%D7%94%D7%A8_%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5%27","https://www.youtube.com/watch?v=1wUaIU2H6nc"
"תביא קצת דינרוס - סרגיי קלשנקו, רובן סולצ'אגה, טוהר חיימוביץ'","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%AA%D7%91%D7%99%D7%90_%D7%A7%D7%A6%D7%AA_%D7%93%D7%99%D7%A0%D7%A8%D7%95%D7%A1_-_%D7%A1%D7%A8%D7%92%D7%99%D7%99_%D7%A7%D7%9C%D7%A9%D7%A0%D7%A7%D7%95%2C_%D7%A8%D7%95%D7%91%D7%9F_%D7%A1%D7%95%D7%9C%D7%A6%27%D7%90%D7%92%D7%94%2C_%D7%98%D7%95%D7%94%D7%A8_%D7%97%D7%99%D7%99%D7%9E%D7%95%D7%91%D7%99%D7%A5%27","https://www.youtube.com/watch?v=D4PH5QYEoeA"
"תפילה - גילי ורמוט","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%AA%D7%A4%D7%99%D7%9C%D7%94_-_%D7%92%D7%99%D7%9C%D7%99_%D7%95%D7%A8%D7%9E%D7%95%D7%98","https://www.youtube.com/watch?v=QI-weyu4Z_E"
"תפילה - גילי ורמוט","קטגוריה:שירי שחקנים","https://wiki.red-fans.com/index.php?title=%D7%AA%D7%A4%D7%99%D7%9C%D7%94_-_%D7%92%D7%99%D7%9C%D7%99_%D7%95%D7%A8%D7%9E%D7%95%D7%98","https://www.youtube.com/watch?v=BUJMDix8If4"
"אדום בלב","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%91%D7%9C%D7%91","https://www.youtube.com/watch?v=3BOocawSkVs"
"אדום עולה (שיר)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%28%D7%A9%D7%99%D7%A8%29","https://www.youtube.com/watch?v=VVdoapvyw2I"
"אדומה לא תצעדי לבד","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%9C%D7%90_%D7%AA%D7%A6%D7%A2%D7%93%D7%99_%D7%9C%D7%91%D7%93","https://www.youtube.com/watch?v=JSZWZqgOVEg"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=m2rGnG2HyUM"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=2wzVd4g1FbQ"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=gg_NhLxJnL8"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=y7xN1Wg4rRo"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=7n9SMzbFJj0"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=H5D8tBvMtRQ"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=KNYhH7Rhqyk"
"אדומה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9E%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=uHBVv0v0DQ4"
"אהבה בת מאה - שיר המאה של הפועל תל אביב","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%94%D7%91%D7%94_%D7%91%D7%AA_%D7%9E%D7%90%D7%94_-_%D7%A9%D7%99%D7%A8_%D7%94%D7%9E%D7%90%D7%94_%D7%A9%D7%9C_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91","https://www.youtube.com/watch?v=BigULdRZHOc"
"אמרו לו","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9E%D7%A8%D7%95_%D7%9C%D7%95","https://www.youtube.com/watch?v=bR_ren6TlIQ"
"אמרו לו","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%90%D7%9E%D7%A8%D7%95_%D7%9C%D7%95","https://www.youtube.com/watch?v=Q1VGoKBKR3I"
"גם כשאת מגמגמת","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%92%D7%9D_%D7%9B%D7%A9%D7%90%D7%AA_%D7%9E%D7%92%D7%9E%D7%92%D7%9E%D7%AA","https://www.youtube.com/watch?v=rfvGz953w2k"
"היה לנו טוב נהיה לנו רע","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%99%D7%94_%D7%9C%D7%A0%D7%95_%D7%98%D7%95%D7%91_%D7%A0%D7%94%D7%99%D7%94_%D7%9C%D7%A0%D7%95_%D7%A8%D7%A2","https://www.youtube.com/watch?v=Gxx-dOHias8"
"המלכה האדומה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%9E%D7%9C%D7%9B%D7%94_%D7%94%D7%90%D7%93%D7%95%D7%9E%D7%94","https://www.youtube.com/watch?v=7qPcnBW2UDU"
"הפועל את האלופה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%AA_%D7%94%D7%90%D7%9C%D7%95%D7%A4%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=0cQi5GhWsCE"
"הפועל את האלופה שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%90%D7%AA_%D7%94%D7%90%D7%9C%D7%95%D7%A4%D7%94_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=vz56DYG_ElM"
"הפועל ואני","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%95%D7%90%D7%A0%D7%99","https://www.youtube.com/watch?v=rG4E-n6Qlpg"
"הפועל שלי","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%A9%D7%9C%D7%99","https://www.youtube.com/watch?v=6oakHMQD48Y"
"הפועל תל אביב (שיר גביע)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%28%D7%A9%D7%99%D7%A8_%D7%92%D7%91%D7%99%D7%A2%29","https://www.youtube.com/watch?v=KznJ_JnkI6c"
"הפועל תל אביב היא האלופה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%94%D7%99%D7%90_%D7%94%D7%90%D7%9C%D7%95%D7%A4%D7%94","https://www.youtube.com/watch?v=F_uc8kU_gbs"
"הפועל תל אביב היא קבוצה גדולה (2000)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%94%D7%99%D7%90_%D7%A7%D7%91%D7%95%D7%A6%D7%94_%D7%92%D7%93%D7%95%D7%9C%D7%94_%282000%29",""
"הפועל תל אביב המנון האוהדים והשחקנים","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%94%D7%9E%D7%A0%D7%95%D7%9F_%D7%94%D7%90%D7%95%D7%94%D7%93%D7%99%D7%9D_%D7%95%D7%94%D7%A9%D7%97%D7%A7%D7%A0%D7%99%D7%9D","https://www.youtube.com/watch?v=MuA7LWFAXus"
"הפועל תל אביב המנון האוהדים והשחקנים","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%94%D7%9E%D7%A0%D7%95%D7%9F_%D7%94%D7%90%D7%95%D7%94%D7%93%D7%99%D7%9D_%D7%95%D7%94%D7%A9%D7%97%D7%A7%D7%A0%D7%99%D7%9D","https://www.youtube.com/watch?v=WHafwcoLxPE"
"הפועל תל אביב זו קבוצה גדולה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%96%D7%95_%D7%A7%D7%91%D7%95%D7%A6%D7%94_%D7%92%D7%93%D7%95%D7%9C%D7%94","https://www.youtube.com/watch?v=JIES_UT6ptM"
"הפועל תל אביב שלנו אלופה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%D7%9C_%D7%90%D7%91%D7%99%D7%91_%D7%A9%D7%9C%D7%A0%D7%95_%D7%90%D7%9C%D7%95%D7%A4%D7%94","https://www.youtube.com/watch?v=ireHun9ngAc"
"השדים האדומים (שיר)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A9%D7%93%D7%99%D7%9D_%D7%94%D7%90%D7%93%D7%95%D7%9E%D7%99%D7%9D_%28%D7%A9%D7%99%D7%A8%29","https://www.youtube.com/watch?v=FkDH7WzHxAU"
"השדים האדומים (שיר)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A9%D7%93%D7%99%D7%9D_%D7%94%D7%90%D7%93%D7%95%D7%9E%D7%99%D7%9D_%28%D7%A9%D7%99%D7%A8%29","https://www.youtube.com/watch?v=yKrjoYt-CeU"
"השדים האדומים (שיר)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%94%D7%A9%D7%93%D7%99%D7%9D_%D7%94%D7%90%D7%93%D7%95%D7%9E%D7%99%D7%9D_%28%D7%A9%D7%99%D7%A8%29","https://www.youtube.com/watch?v=DsDMjf7csy0"
"ואלה שמות","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%95%D7%90%D7%9C%D7%94_%D7%A9%D7%9E%D7%95%D7%AA","https://www.youtube.com/watch?v=j59rd1tlVAk"
"ואלה שמות","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%95%D7%90%D7%9C%D7%94_%D7%A9%D7%9E%D7%95%D7%AA","https://www.youtube.com/watch?v=c1CZyurYYoo"
"ואלה שמות - גרסת הפועל ת""א","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%95%D7%90%D7%9C%D7%94_%D7%A9%D7%9E%D7%95%D7%AA_-_%D7%92%D7%A8%D7%A1%D7%AA_%D7%94%D7%A4%D7%95%D7%A2%D7%9C_%D7%AA%22%D7%90","https://www.youtube.com/watch?v=Urv0yfiKI_8"
"ילדה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%99%D7%9C%D7%93%D7%94","https://www.youtube.com/watch?v=WZGUwkLW8mI"
"יש קבוצה כה דגולה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%99%D7%A9_%D7%A7%D7%91%D7%95%D7%A6%D7%94_%D7%9B%D7%94_%D7%93%D7%92%D7%95%D7%9C%D7%94","https://www.youtube.com/watch?v=Qqwt-TG4vo4"
"כמו פעם אוסישקין","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9B%D7%9E%D7%95_%D7%A4%D7%A2%D7%9D_%D7%90%D7%95%D7%A1%D7%99%D7%A9%D7%A7%D7%99%D7%9F","https://www.youtube.com/watch?v=lJ0akKvq9AE"
"כמו פעם אוסישקין","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9B%D7%9E%D7%95_%D7%A4%D7%A2%D7%9D_%D7%90%D7%95%D7%A1%D7%99%D7%A9%D7%A7%D7%99%D7%9F","https://www.youtube.com/watch?v=nT9VV3W5hqM"
"לעולם לא תצעד לבד - עידן רז ז""ל","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9C%D7%A2%D7%95%D7%9C%D7%9D_%D7%9C%D7%90_%D7%AA%D7%A6%D7%A2%D7%93_%D7%9C%D7%91%D7%93_-_%D7%A2%D7%99%D7%93%D7%9F_%D7%A8%D7%96_%D7%96%22%D7%9C","https://www.youtube.com/watch?v=egX0aCYgnLY"
"לעולם לא תצעדי לבד","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9C%D7%A2%D7%95%D7%9C%D7%9D_%D7%9C%D7%90_%D7%AA%D7%A6%D7%A2%D7%93%D7%99_%D7%9C%D7%91%D7%93","https://www.youtube.com/watch?v=0JRU8Lr_4I0"
"לעולם לא תצעדי לבד","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9C%D7%A2%D7%95%D7%9C%D7%9D_%D7%9C%D7%90_%D7%AA%D7%A6%D7%A2%D7%93%D7%99_%D7%9C%D7%91%D7%93","https://www.youtube.com/watch?v=zv_cwxbWako"
"לעולם לא תצעדי לבד","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%9C%D7%A2%D7%95%D7%9C%D7%9D_%D7%9C%D7%90_%D7%AA%D7%A6%D7%A2%D7%93%D7%99_%D7%9C%D7%91%D7%93","https://www.youtube.com/watch?v=Dd9qP-taSes"
"סע לאט","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A1%D7%A2_%D7%9C%D7%90%D7%98","https://www.youtube.com/watch?v=VVnRh-raz2s"
"סע לאט","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A1%D7%A2_%D7%9C%D7%90%D7%98","https://www.youtube.com/watch?v=lxRHQb1JSDE"
"סע לאט ב'","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A1%D7%A2_%D7%9C%D7%90%D7%98_%D7%91%27","https://www.youtube.com/watch?v=Hl_wdCi7578"
"עומרי, שומע?","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A2%D7%95%D7%9E%D7%A8%D7%99%2C_%D7%A9%D7%95%D7%9E%D7%A2%3F","https://www.youtube.com/watch?v=4vSL9Qnq7kw"
"עומרי, שומע?","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A2%D7%95%D7%9E%D7%A8%D7%99%2C_%D7%A9%D7%95%D7%9E%D7%A2%3F","https://www.youtube.com/watch?v=qEd9qnGV5T0"
"עונה מהאגדות","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A2%D7%95%D7%A0%D7%94_%D7%9E%D7%94%D7%90%D7%92%D7%93%D7%95%D7%AA","https://www.youtube.com/watch?v=-8NsD2ZkJNs"
"עוצמה אדומה","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A2%D7%95%D7%A6%D7%9E%D7%94_%D7%90%D7%93%D7%95%D7%9E%D7%94","https://www.youtube.com/watch?v=7qQbrQB1Gew"
"שיר הגביע","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%94%D7%92%D7%91%D7%99%D7%A2","https://www.youtube.com/watch?v=fBIEsEaaUyw"
"שיר הדאבל (2009/10)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%94%D7%93%D7%90%D7%91%D7%9C_%282009/10%29","https://www.youtube.com/watch?v=pSQFMZSd39E"
"שיר הדאבל (2009/10)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%94%D7%93%D7%90%D7%91%D7%9C_%282009/10%29","https://www.youtube.com/watch?v=aBxpL5nGqhM"
"שיר חולוני","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%99%D7%A8_%D7%97%D7%95%D7%9C%D7%95%D7%A0%D7%99","https://www.youtube.com/watch?v=awa6ReAiEXY"
"שלום תקווה (שיר)","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%9C%D7%95%D7%9D_%D7%AA%D7%A7%D7%95%D7%95%D7%94_%28%D7%A9%D7%99%D7%A8%29","https://www.youtube.com/watch?v=Nf8WEPj9jys"
"שער שש","קטגוריה:שירים","https://wiki.red-fans.com/index.php?title=%D7%A9%D7%A2%D7%A8_%D7%A9%D7%A9","https://www.youtube.com/watch?v=4R-LcxMq_ho"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=dMyphGs_S2E"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=rIN2AGdObLs"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=VAKnLYKZr5Y"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=y5szVNgLMm4"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=eEXCqk2SZaU"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=hOkLDfriGrk"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=_4LmdKWVW1M"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=9vkLfL4sJ6Q"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=pKSt0Od_M1E"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=S7gS6rZ_4MU"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=bTAzFOh4Jtc"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=frLlx-jk2QM"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=vJ19uSDFNm0"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=l5JPv15PIe0"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=xgc69qNkXKs"
"אדום עולה בבלומפילד","קטגוריה:שירים מהיציע","https://wiki.red-fans.com/index.php?title=%D7%90%D7%93%D7%95%D7%9D_%D7%A2%D7%95%D7%9C%D7%94_%D7%91%D7%91%D7%9C%D7%95%D7%9E%D7%A4%D7%99%D7%9C%D7%93","https://www.youtube.com/watch?v=rgWBpJ7H0Jo"
